
Fuerzas directamente en los nudos (reacciones)
  nudo          fx          fy          fz
 28812 -6.4142e-02 +0.0000e+00 +0.0000e+00 
 28813 +6.5614e+00 +0.0000e+00 +0.0000e+00 
 28814 -4.2238e-02 +0.0000e+00 +0.0000e+00 
 28815 +1.4008e-01 +0.0000e+00 +0.0000e+00 
 28816 +1.2842e-02 +0.0000e+00 +0.0000e+00 
 28817 +2.5746e-02 +0.0000e+00 +0.0000e+00 
 28818 +1.3256e-01 +0.0000e+00 +0.0000e+00 
 28819 -1.7705e-01 +0.0000e+00 +0.0000e+00 
 28820 +5.3504e-01 +0.0000e+00 +0.0000e+00 
 28821 -1.3717e-01 +0.0000e+00 +0.0000e+00 
 28822 +4.6470e-01 +0.0000e+00 +0.0000e+00 
 28823 +4.1501e-02 +0.0000e+00 +0.0000e+00 
 28824 -9.8491e-02 +0.0000e+00 +0.0000e+00 
 28825 -2.3466e-02 +0.0000e+00 +0.0000e+00 
 28826 +1.8039e-01 +0.0000e+00 +0.0000e+00 
 28827 -2.2503e-02 +0.0000e+00 +0.0000e+00 
 28828 -3.2659e-02 +0.0000e+00 +0.0000e+00 
 28829 +1.2848e-01 +0.0000e+00 +0.0000e+00 
 28830 +2.8586e-01 +0.0000e+00 +0.0000e+00 
 28831 +9.6091e-02 +0.0000e+00 +0.0000e+00 
 28832 +2.2046e-01 +0.0000e+00 +0.0000e+00 
 28833 -2.4024e-02 +0.0000e+00 +0.0000e+00 
 28834 -6.2037e+00 +0.0000e+00 +0.0000e+00 
 28835 +3.2484e-01 +0.0000e+00 +0.0000e+00 
 28836 +1.5053e-02 +0.0000e+00 +0.0000e+00 
 28837 +2.6660e-01 +0.0000e+00 +0.0000e+00 
 28838 -1.0989e-01 +0.0000e+00 +0.0000e+00 
 28839 -1.3088e-01 +0.0000e+00 +0.0000e+00 
 28840 -5.4462e-02 +0.0000e+00 +0.0000e+00 
 28841 +1.0330e-01 +0.0000e+00 +0.0000e+00 
 28842 -8.3323e-02 +0.0000e+00 +0.0000e+00 
 28843 +5.2054e-01 +0.0000e+00 +0.0000e+00 
 28844 +9.3476e-02 +0.0000e+00 +0.0000e+00 
 28845 -1.9504e-01 +0.0000e+00 +0.0000e+00 
 28846 -1.9864e-01 +0.0000e+00 +0.0000e+00 
 28847 +3.2500e-01 +0.0000e+00 +0.0000e+00 
 28848 +5.0859e-02 +0.0000e+00 +0.0000e+00 
 28849 -1.1584e+00 +0.0000e+00 +0.0000e+00 
 28850 -1.1921e-02 +0.0000e+00 +0.0000e+00 
 28851 -2.4743e-01 +0.0000e+00 +0.0000e+00 
 28852 -2.8437e-01 +0.0000e+00 +0.0000e+00 
 28853 -2.4934e-02 +0.0000e+00 +0.0000e+00 
 28854 +3.0664e-01 +0.0000e+00 +0.0000e+00 
 28855 +2.1361e-01 +0.0000e+00 +0.0000e+00 
 28856 +2.5594e+00 +0.0000e+00 +0.0000e+00 
 28857 +1.4554e-01 +0.0000e+00 +0.0000e+00 
 28858 +5.4997e-02 +0.0000e+00 +0.0000e+00 
 28859 -7.4459e-02 +0.0000e+00 +0.0000e+00 
 28860 +2.0813e-01 +0.0000e+00 +0.0000e+00 
 28861 -4.7464e-02 +0.0000e+00 +0.0000e+00 
 28862 +5.9991e-02 +0.0000e+00 +0.0000e+00 
 28863 -1.8916e-01 +0.0000e+00 +0.0000e+00 
 28864 -2.2256e-01 +0.0000e+00 +0.0000e+00 
 28865 +1.4509e-01 +0.0000e+00 +0.0000e+00 
 28866 +7.7755e-02 +0.0000e+00 +0.0000e+00 
 28867 +1.7929e-01 +0.0000e+00 +0.0000e+00 
 28868 -3.3971e-02 +0.0000e+00 +0.0000e+00 
 28869 -2.9991e-02 +0.0000e+00 +0.0000e+00 
 28870 -1.6761e-01 +0.0000e+00 +0.0000e+00 
 28871 -1.1495e-01 +0.0000e+00 +0.0000e+00 
 28872 +2.1924e-01 +0.0000e+00 +0.0000e+00 
 28873 +1.0866e-01 +0.0000e+00 +0.0000e+00 
 28874 +4.5813e-01 +0.0000e+00 +0.0000e+00 
 28875 -5.2275e-02 +0.0000e+00 +0.0000e+00 
 28876 +1.4043e-01 +0.0000e+00 +0.0000e+00 
 28877 +3.1867e-02 +0.0000e+00 +0.0000e+00 
 28878 -2.8354e-02 +0.0000e+00 +0.0000e+00 
 28879 +7.0009e-01 +0.0000e+00 +0.0000e+00 
 28880 +7.3396e-02 +0.0000e+00 +0.0000e+00 
 28881 +7.5270e-02 +0.0000e+00 +0.0000e+00 
 28882 +3.4828e-01 +0.0000e+00 +0.0000e+00 
 28883 -1.4424e-01 +0.0000e+00 +0.0000e+00 
 28884 +7.5987e-02 +0.0000e+00 +0.0000e+00 
 28885 +5.2305e+00 +0.0000e+00 +0.0000e+00 
 28886 -4.0534e-01 +0.0000e+00 +0.0000e+00 
 28887 -4.9750e-02 +0.0000e+00 +0.0000e+00 
 28888 -3.7190e-02 +0.0000e+00 +0.0000e+00 
 28889 +5.3443e-01 +0.0000e+00 +0.0000e+00 
 28890 +1.3285e+01 +0.0000e+00 +0.0000e+00 
 28891 -1.5876e-01 +0.0000e+00 +0.0000e+00 
 28892 +6.5283e-02 +0.0000e+00 +0.0000e+00 
 28893 +6.8935e-01 +0.0000e+00 +0.0000e+00 
 28894 -1.9258e-01 +0.0000e+00 +0.0000e+00 
 28895 +1.7633e-01 +0.0000e+00 +0.0000e+00 
 28896 -2.2671e+00 +0.0000e+00 +0.0000e+00 
 28897 -1.5849e-01 +0.0000e+00 +0.0000e+00 
 28898 -1.3157e-02 +0.0000e+00 +0.0000e+00 
 28899 -1.4230e-01 +0.0000e+00 +0.0000e+00 
 28900 -2.6423e-02 +0.0000e+00 +0.0000e+00 
 28901 -1.0061e-01 +0.0000e+00 +0.0000e+00 
 28902 -4.6534e-01 +0.0000e+00 +0.0000e+00 
 28903 +8.1330e-02 +0.0000e+00 +0.0000e+00 
 28904 +6.5855e-02 +0.0000e+00 +0.0000e+00 
 28905 +9.5426e-03 +0.0000e+00 +0.0000e+00 
 28906 -2.1932e-02 +0.0000e+00 +0.0000e+00 
 28907 +1.4167e-01 +0.0000e+00 +0.0000e+00 
 28908 -2.0932e-01 +0.0000e+00 +0.0000e+00 
 28909 -2.1031e-01 +0.0000e+00 +0.0000e+00 
 28910 +8.7326e-02 +0.0000e+00 +0.0000e+00 
 28911 +1.3934e-01 +0.0000e+00 +0.0000e+00 
 28912 -2.5303e-02 +0.0000e+00 +0.0000e+00 
 28913 -1.1716e-01 +0.0000e+00 +0.0000e+00 
 28914 +7.9371e+00 +0.0000e+00 +0.0000e+00 
 28915 +2.6197e-02 +0.0000e+00 +0.0000e+00 
 28916 +4.6042e-01 +0.0000e+00 +0.0000e+00 
 28917 +1.4451e+01 +0.0000e+00 +0.0000e+00 
 28918 -9.8355e-03 +0.0000e+00 +0.0000e+00 
 28919 -2.1932e-02 +0.0000e+00 +0.0000e+00 
 28920 +7.1930e-01 +0.0000e+00 +0.0000e+00 
 28921 -8.9112e-03 +0.0000e+00 +0.0000e+00 
 28922 +2.0060e-01 +0.0000e+00 +0.0000e+00 
 28923 +3.3238e-01 +0.0000e+00 +0.0000e+00 
 28924 -1.9083e-02 +0.0000e+00 +0.0000e+00 
 28925 +7.4129e-03 +0.0000e+00 +0.0000e+00 
 28926 -2.4755e-01 +0.0000e+00 +0.0000e+00 
 28927 +5.0112e-02 +0.0000e+00 +0.0000e+00 
 28928 +1.7651e-01 +0.0000e+00 +0.0000e+00 
 28929 +1.3027e-01 +0.0000e+00 +0.0000e+00 
 28930 +4.0147e-01 +0.0000e+00 +0.0000e+00 
 28931 -1.0692e-01 +0.0000e+00 +0.0000e+00 
 28932 +2.4211e-01 +0.0000e+00 +0.0000e+00 
 28933 -4.9576e-03 +0.0000e+00 +0.0000e+00 
 28934 -6.9996e-02 +0.0000e+00 +0.0000e+00 
 28935 +2.4316e-01 +0.0000e+00 +0.0000e+00 
 28936 +2.2051e-01 +0.0000e+00 +0.0000e+00 
 28937 +5.1437e-02 +0.0000e+00 +0.0000e+00 
 28938 -4.6109e-01 +0.0000e+00 +0.0000e+00 
 28939 -2.2109e-01 +0.0000e+00 +0.0000e+00 
 28940 -6.1124e-01 +0.0000e+00 +0.0000e+00 
 28941 +2.2218e-03 +0.0000e+00 +0.0000e+00 
 28942 -1.5612e-01 +0.0000e+00 +0.0000e+00 
 28943 +5.1628e-02 +0.0000e+00 +0.0000e+00 
 28944 -1.0821e-01 +0.0000e+00 +0.0000e+00 
 28945 +1.8834e+00 +0.0000e+00 +0.0000e+00 
 28946 -3.4603e-02 +0.0000e+00 +0.0000e+00 
 28947 +9.0742e-02 +0.0000e+00 +0.0000e+00 
 28948 +8.8725e-02 +0.0000e+00 +0.0000e+00 
 28949 +1.6553e-01 +0.0000e+00 +0.0000e+00 
 28950 +3.7334e-01 +0.0000e+00 +0.0000e+00 
 28951 -6.2250e-02 +0.0000e+00 +0.0000e+00 
 28952 +3.7756e-01 +0.0000e+00 +0.0000e+00 
 28953 +9.1910e-02 +0.0000e+00 +0.0000e+00 
 28954 +7.0719e-02 +0.0000e+00 +0.0000e+00 
 28955 +3.9153e-03 +0.0000e+00 +0.0000e+00 
 28956 -6.1550e-02 +0.0000e+00 +0.0000e+00 
 28957 -1.9765e-01 +0.0000e+00 +0.0000e+00 
 28958 +1.2463e-01 +0.0000e+00 +0.0000e+00 
 28959 -8.8415e-02 +0.0000e+00 +0.0000e+00 
 28960 +2.7222e-01 +0.0000e+00 +0.0000e+00 
 28961 +1.8401e-01 +0.0000e+00 +0.0000e+00 
 28962 -1.9930e-02 +0.0000e+00 +0.0000e+00 
 28963 -5.6984e-02 +0.0000e+00 +0.0000e+00 
 28964 +5.9595e-02 +0.0000e+00 +0.0000e+00 
 28965 +6.5424e-01 +0.0000e+00 +0.0000e+00 
 28966 -1.7536e-01 +0.0000e+00 +0.0000e+00 
 28967 +6.2011e-02 +0.0000e+00 +0.0000e+00 
 28968 -5.0610e-02 +0.0000e+00 +0.0000e+00 
 28969 -6.3139e-01 +0.0000e+00 +0.0000e+00 
 28970 +5.8448e-02 +0.0000e+00 +0.0000e+00 
 28971 +4.5669e-01 +0.0000e+00 +0.0000e+00 
 28972 -3.7533e-02 +0.0000e+00 +0.0000e+00 
 28973 -2.3856e+00 +0.0000e+00 +0.0000e+00 
 28974 -2.8293e-01 +0.0000e+00 +0.0000e+00 
 28975 +2.8768e-02 +0.0000e+00 +0.0000e+00 
 28976 +8.9185e-03 +0.0000e+00 +0.0000e+00 
 28977 +5.9521e-02 +0.0000e+00 +0.0000e+00 
 28978 -1.0030e-01 +0.0000e+00 +0.0000e+00 
 28979 +2.5839e-02 +0.0000e+00 +0.0000e+00 
 28980 -4.0555e-01 +0.0000e+00 +0.0000e+00 
 28981 -1.6992e-01 +0.0000e+00 +0.0000e+00 
 28982 +1.2148e+01 +0.0000e+00 +0.0000e+00 
 28983 -4.4041e-01 +0.0000e+00 +0.0000e+00 
 28984 +1.4304e-02 +0.0000e+00 +0.0000e+00 
 28985 -2.1423e-02 +0.0000e+00 +0.0000e+00 
 28986 +7.4075e-01 +0.0000e+00 +0.0000e+00 
 28987 +1.0399e+00 +0.0000e+00 +0.0000e+00 
 28988 +3.5814e-02 +0.0000e+00 +0.0000e+00 
 28989 +9.9859e+00 +0.0000e+00 +0.0000e+00 
 28990 -2.3522e+01 +0.0000e+00 +0.0000e+00 
 28991 +8.1110e-02 +0.0000e+00 +0.0000e+00 
 28992 +2.1776e-01 +0.0000e+00 +0.0000e+00 
 28993 +2.4201e-03 +0.0000e+00 +0.0000e+00 
 28994 +6.6017e-02 +0.0000e+00 +0.0000e+00 
 28995 +1.9003e-02 +0.0000e+00 +0.0000e+00 
 28996 -1.8875e-01 +0.0000e+00 +0.0000e+00 
 28997 +1.4797e-01 +0.0000e+00 +0.0000e+00 
 28998 +3.1196e-01 +0.0000e+00 +0.0000e+00 
 28999 +1.1966e-01 +0.0000e+00 +0.0000e+00 
 29000 +5.1682e+00 +0.0000e+00 +0.0000e+00 
 29001 -5.0361e-02 +0.0000e+00 +0.0000e+00 
 29002 -9.3812e-02 +0.0000e+00 +0.0000e+00 
 29003 +2.2753e-01 +0.0000e+00 +0.0000e+00 
 29004 +8.6346e-02 +0.0000e+00 +0.0000e+00 
 29005 -8.3144e-02 +0.0000e+00 +0.0000e+00 
 29006 +9.2561e-02 +0.0000e+00 +0.0000e+00 
 29007 -1.2968e-01 +0.0000e+00 +0.0000e+00 
 29008 +9.9640e-02 +0.0000e+00 +0.0000e+00 
 29009 -7.2715e-01 +0.0000e+00 +0.0000e+00 
 29010 -3.8057e-01 +0.0000e+00 +0.0000e+00 
 29011 +3.6335e-02 +0.0000e+00 +0.0000e+00 
 29012 -1.1869e-01 +0.0000e+00 +0.0000e+00 
 29013 -1.3929e-01 +0.0000e+00 +0.0000e+00 
 29014 +5.6507e-02 +0.0000e+00 +0.0000e+00 
 29015 +1.6769e-01 +0.0000e+00 +0.0000e+00 
 29016 -1.5573e-01 +0.0000e+00 +0.0000e+00 
 29017 -5.7535e-02 +0.0000e+00 +0.0000e+00 
 29018 +8.0817e-02 +0.0000e+00 +0.0000e+00 
 29019 +1.7330e+00 +0.0000e+00 +0.0000e+00 
 29020 -5.5570e-03 +0.0000e+00 +0.0000e+00 
 29021 +1.6306e-01 +0.0000e+00 +0.0000e+00 
 29022 -2.7821e-02 +0.0000e+00 +0.0000e+00 
 29023 +7.2552e-02 +0.0000e+00 +0.0000e+00 
 29024 -7.4403e-02 +0.0000e+00 +0.0000e+00 
 29025 +9.4201e-02 +0.0000e+00 +0.0000e+00 
 29026 -7.4657e-01 +0.0000e+00 +0.0000e+00 
 29027 -2.0476e-02 +0.0000e+00 +0.0000e+00 
 29028 -1.8635e-01 +0.0000e+00 +0.0000e+00 
 29029 -8.4101e-02 +0.0000e+00 +0.0000e+00 
 29030 -1.1951e-01 +0.0000e+00 +0.0000e+00 
 29031 -2.0890e-01 +0.0000e+00 +0.0000e+00 
 29032 +1.2008e-01 +0.0000e+00 +0.0000e+00 
 29033 -2.3080e-02 +0.0000e+00 +0.0000e+00 
 29034 -6.1566e-02 +0.0000e+00 +0.0000e+00 
 29035 +8.1195e-03 +0.0000e+00 +0.0000e+00 
 29036 -4.6048e-02 +0.0000e+00 +0.0000e+00 
 29037 +1.4854e-01 +0.0000e+00 +0.0000e+00 
 29038 +9.4453e-02 +0.0000e+00 +0.0000e+00 
 29039 -3.6503e-01 +0.0000e+00 +0.0000e+00 
 29040 +4.6527e-01 +0.0000e+00 +0.0000e+00 
 29041 -1.2299e-01 +0.0000e+00 +0.0000e+00 
 29042 +1.3118e-01 +0.0000e+00 +0.0000e+00 
 29043 +7.8290e-02 +0.0000e+00 +0.0000e+00 
 29044 +2.1901e-01 +0.0000e+00 +0.0000e+00 
 29045 +4.2201e-02 +0.0000e+00 +0.0000e+00 
 29046 -1.7015e-01 +0.0000e+00 +0.0000e+00 
 29047 -6.2982e-04 +0.0000e+00 +0.0000e+00 
 29048 +6.4078e-01 +0.0000e+00 +0.0000e+00 
 29049 +8.0879e-02 +0.0000e+00 +0.0000e+00 
 29050 +4.0379e-03 +0.0000e+00 +0.0000e+00 
 29051 -6.0229e-01 +0.0000e+00 +0.0000e+00 
 29052 -3.7410e-01 +0.0000e+00 +0.0000e+00 
 29053 -1.3735e-01 +0.0000e+00 +0.0000e+00 
 29054 -5.4774e-02 +0.0000e+00 +0.0000e+00 
 29055 +8.4993e-03 +0.0000e+00 +0.0000e+00 
 29056 +1.7044e-01 +0.0000e+00 +0.0000e+00 
 29057 +9.2172e-02 +0.0000e+00 +0.0000e+00 
 29058 +2.8698e-02 +0.0000e+00 +0.0000e+00 
 29059 +7.4945e-02 +0.0000e+00 +0.0000e+00 
 29060 +8.8356e-02 +0.0000e+00 +0.0000e+00 
 29061 -7.0711e-02 +0.0000e+00 +0.0000e+00 
 29062 +3.5665e-02 +0.0000e+00 +0.0000e+00 
 29063 +1.9387e-01 +0.0000e+00 +0.0000e+00 
 29064 -3.6250e-01 +0.0000e+00 +0.0000e+00 
 29065 -1.3840e-01 +0.0000e+00 +0.0000e+00 
 29066 -7.6479e-02 +0.0000e+00 +0.0000e+00 
 29067 -1.6994e-01 +0.0000e+00 +0.0000e+00 
 29068 -2.1879e-01 +0.0000e+00 +0.0000e+00 
 29069 -4.7142e-01 +0.0000e+00 +0.0000e+00 
 29070 -2.8742e-02 +0.0000e+00 +0.0000e+00 
 29071 +5.9642e-03 +0.0000e+00 +0.0000e+00 
 29072 +7.9696e-02 +0.0000e+00 +0.0000e+00 
 29073 +2.7391e-02 +0.0000e+00 +0.0000e+00 
 29074 +2.1678e-01 +0.0000e+00 +0.0000e+00 
 29075 -3.0601e-01 +0.0000e+00 +0.0000e+00 
 29076 +3.6997e-02 +0.0000e+00 +0.0000e+00 
 29077 +2.0616e-02 +0.0000e+00 +0.0000e+00 
 29078 -6.7064e-02 +0.0000e+00 +0.0000e+00 
 29079 +1.7518e-01 +0.0000e+00 +0.0000e+00 
 29080 -2.6103e-01 +0.0000e+00 +0.0000e+00 
 29081 +3.9004e-02 +0.0000e+00 +0.0000e+00 
 29082 +7.9540e-02 +0.0000e+00 +0.0000e+00 
 29083 +2.2571e-01 +0.0000e+00 +0.0000e+00 
 29084 -4.1949e-02 +0.0000e+00 +0.0000e+00 
 29085 +1.1380e-01 +0.0000e+00 +0.0000e+00 
 29086 +9.8461e-02 +0.0000e+00 +0.0000e+00 
 29087 -2.7108e-02 +0.0000e+00 +0.0000e+00 
 29088 +7.7376e-02 +0.0000e+00 +0.0000e+00 
 29089 -1.2036e-01 +0.0000e+00 +0.0000e+00 
 29090 +9.8766e-02 +0.0000e+00 +0.0000e+00 
 29091 +9.9340e-03 +0.0000e+00 +0.0000e+00 
 29092 -1.9650e-01 +0.0000e+00 +0.0000e+00 
 29093 -3.0924e-01 +0.0000e+00 +0.0000e+00 
 29094 -3.8804e-01 +0.0000e+00 +0.0000e+00 
 29095 +2.2375e-02 +0.0000e+00 +0.0000e+00 
 29096 +7.5108e-02 +0.0000e+00 +0.0000e+00 
 29097 -9.2543e-02 +0.0000e+00 +0.0000e+00 
 29098 -3.6993e-01 +0.0000e+00 +0.0000e+00 
 29099 +1.3218e-02 +0.0000e+00 +0.0000e+00 
 29100 -1.1221e+00 +0.0000e+00 +0.0000e+00 
 29101 -8.6297e-01 +0.0000e+00 +0.0000e+00 
 29102 -1.9138e-01 +0.0000e+00 +0.0000e+00 
 29103 +1.1628e-01 +0.0000e+00 +0.0000e+00 
 29104 -8.1555e-02 +0.0000e+00 +0.0000e+00 
 29105 +8.1023e-02 +0.0000e+00 +0.0000e+00 
 29106 +4.5827e-01 +0.0000e+00 +0.0000e+00 
 29107 -2.5991e-01 +0.0000e+00 +0.0000e+00 
 29108 +1.9996e-02 +0.0000e+00 +0.0000e+00 
 29109 -6.6649e-02 +0.0000e+00 +0.0000e+00 
 29110 -3.7571e-03 +0.0000e+00 +0.0000e+00 
 29111 +1.4176e-01 +0.0000e+00 +0.0000e+00 
 29112 -3.2394e-01 +0.0000e+00 +0.0000e+00 
 29113 -6.7177e-01 +0.0000e+00 +0.0000e+00 
 29114 -1.4696e-01 +0.0000e+00 +0.0000e+00 
 29115 +1.6340e-01 +0.0000e+00 +0.0000e+00 
 29116 -9.1765e-02 +0.0000e+00 +0.0000e+00 
 29117 +1.5886e-03 +0.0000e+00 +0.0000e+00 
 29118 +7.3451e-02 +0.0000e+00 +0.0000e+00 
 29119 +4.2154e-02 +0.0000e+00 +0.0000e+00 
 29120 -8.5496e-02 +0.0000e+00 +0.0000e+00 
 29121 +5.9676e-02 +0.0000e+00 +0.0000e+00 
 29122 +1.5644e-01 +0.0000e+00 +0.0000e+00 
 29123 +4.8565e-01 +0.0000e+00 +0.0000e+00 
 29124 +8.2169e+00 +0.0000e+00 +0.0000e+00 
 29125 -1.1199e-01 +0.0000e+00 +0.0000e+00 
 29126 +6.2194e-01 +0.0000e+00 +0.0000e+00 
 29127 -4.1324e-01 +0.0000e+00 +0.0000e+00 
 29128 +1.0658e-01 +0.0000e+00 +0.0000e+00 
 29129 -3.2650e-02 +0.0000e+00 +0.0000e+00 
 29130 +3.0088e-01 +0.0000e+00 +0.0000e+00 
 29131 +4.7044e-01 +0.0000e+00 +0.0000e+00 
 29132 -8.1498e-02 +0.0000e+00 +0.0000e+00 
 29133 +1.1296e-01 +0.0000e+00 +0.0000e+00 
 29134 +7.0969e-02 +0.0000e+00 +0.0000e+00 
 29135 -1.0054e-01 +0.0000e+00 +0.0000e+00 
 29136 -1.5178e-01 +0.0000e+00 +0.0000e+00 
 29137 +4.1667e+00 +0.0000e+00 +0.0000e+00 
 29138 +1.1524e-01 +0.0000e+00 +0.0000e+00 
 29139 +1.3812e-01 +0.0000e+00 +0.0000e+00 
 29140 +2.6020e-01 +0.0000e+00 +0.0000e+00 
 29141 -1.3741e-01 +0.0000e+00 +0.0000e+00 
 29142 -4.2960e-02 +0.0000e+00 +0.0000e+00 
 29143 -1.0159e-01 +0.0000e+00 +0.0000e+00 
 29144 -1.1119e-01 +0.0000e+00 +0.0000e+00 
 29145 -1.0428e-01 +0.0000e+00 +0.0000e+00 
 29146 -5.7373e-03 +0.0000e+00 +0.0000e+00 
 29147 -6.8399e-01 +0.0000e+00 +0.0000e+00 
 29148 +3.9025e-01 +0.0000e+00 +0.0000e+00 
 29149 -2.8333e-01 +0.0000e+00 +0.0000e+00 
 29150 -8.6768e-02 +0.0000e+00 +0.0000e+00 
 29151 +6.1837e-02 +0.0000e+00 +0.0000e+00 
 29152 +3.2118e-02 +0.0000e+00 +0.0000e+00 
 29153 -6.2528e-02 +0.0000e+00 +0.0000e+00 
 29154 +8.9498e+00 +0.0000e+00 +0.0000e+00 
 29155 -6.9975e-02 +0.0000e+00 +0.0000e+00 
 29156 -4.4120e+00 +0.0000e+00 +0.0000e+00 
 29157 +5.1441e-02 +0.0000e+00 +0.0000e+00 
 29158 -1.2508e-01 +0.0000e+00 +0.0000e+00 
 29159 -1.3293e-01 +0.0000e+00 +0.0000e+00 
 29160 -1.3589e-01 +0.0000e+00 +0.0000e+00 
 29161 -1.5513e-01 +0.0000e+00 +0.0000e+00 
 29162 +3.7776e-01 +0.0000e+00 +0.0000e+00 
 29163 +6.4494e-02 +0.0000e+00 +0.0000e+00 
 29164 +1.8368e-01 +0.0000e+00 +0.0000e+00 
 29165 -1.6764e-02 +0.0000e+00 +0.0000e+00 
 29166 -1.9132e-02 +0.0000e+00 +0.0000e+00 
 29167 +4.7381e-02 +0.0000e+00 +0.0000e+00 
 29168 -2.2613e-01 +0.0000e+00 +0.0000e+00 
 29169 +2.6403e-01 +0.0000e+00 +0.0000e+00 
 29170 -1.2563e-01 +0.0000e+00 +0.0000e+00 
 29171 +1.1447e-01 +0.0000e+00 +0.0000e+00 
 29172 +4.8160e-01 +0.0000e+00 +0.0000e+00 
 29173 +1.4209e-01 +0.0000e+00 +0.0000e+00 
 29174 +4.5193e-03 +0.0000e+00 +0.0000e+00 
 29175 +3.9033e-02 +0.0000e+00 +0.0000e+00 
 29176 +3.5092e-02 +0.0000e+00 +0.0000e+00 
 29177 -1.5818e+00 +0.0000e+00 +0.0000e+00 
 29178 -4.6362e+00 +0.0000e+00 +0.0000e+00 
 29179 -1.5892e-02 +0.0000e+00 +0.0000e+00 
 29180 +1.2997e-01 +0.0000e+00 +0.0000e+00 
 29181 -1.9495e-01 +0.0000e+00 +0.0000e+00 
 29182 +4.4683e-02 +0.0000e+00 +0.0000e+00 
 29183 -7.1529e-02 +0.0000e+00 +0.0000e+00 
 29184 +3.4413e-02 +0.0000e+00 +0.0000e+00 
 29185 +1.4574e-01 +0.0000e+00 +0.0000e+00 
 29186 +2.4196e-01 +0.0000e+00 +0.0000e+00 
 29187 -7.8988e-02 +0.0000e+00 +0.0000e+00 
 29188 +2.8737e-02 +0.0000e+00 +0.0000e+00 
 29189 -5.9872e-02 +0.0000e+00 +0.0000e+00 
 29190 +6.6719e-02 +0.0000e+00 +0.0000e+00 
 29191 +1.9448e-02 +0.0000e+00 +0.0000e+00 
 29192 +8.2819e-02 +0.0000e+00 +0.0000e+00 
 29193 -1.5430e-01 +0.0000e+00 +0.0000e+00 
 29194 -1.0257e-01 +0.0000e+00 +0.0000e+00 
 29195 +2.2531e-01 +0.0000e+00 +0.0000e+00 
 29196 -4.2212e-02 +0.0000e+00 +0.0000e+00 
 29197 +1.4565e-02 +0.0000e+00 +0.0000e+00 
 29198 -2.7445e-01 +0.0000e+00 +0.0000e+00 
 29199 +7.4595e-02 +0.0000e+00 +0.0000e+00 
 29200 -8.8616e-01 +0.0000e+00 +0.0000e+00 
 29201 +1.2551e-01 +0.0000e+00 +0.0000e+00 
 29202 -1.4331e-02 +0.0000e+00 +0.0000e+00 
 29203 +2.1980e-02 +0.0000e+00 +0.0000e+00 
 29204 -1.4074e-01 +0.0000e+00 +0.0000e+00 
 29205 -3.0908e-03 +0.0000e+00 +0.0000e+00 
 29206 -9.8813e-02 +0.0000e+00 +0.0000e+00 
 29207 -3.8608e-02 +0.0000e+00 +0.0000e+00 
 29208 +5.7291e-02 +0.0000e+00 +0.0000e+00 
 29209 -3.2264e-01 +0.0000e+00 +0.0000e+00 
 29210 -5.8816e-02 +0.0000e+00 +0.0000e+00 
 29211 +1.5054e-01 +0.0000e+00 +0.0000e+00 
 29212 +2.3494e-01 +0.0000e+00 +0.0000e+00 
 29213 +3.9167e-02 +0.0000e+00 +0.0000e+00 
 29214 +6.2465e-01 +0.0000e+00 +0.0000e+00 
 29215 -8.0635e-02 +0.0000e+00 +0.0000e+00 
 29216 +1.1093e-01 +0.0000e+00 +0.0000e+00 
 29217 -1.5183e-01 +0.0000e+00 +0.0000e+00 
 29218 -1.8416e-01 +0.0000e+00 +0.0000e+00 
 29219 -9.8887e-02 +0.0000e+00 +0.0000e+00 
 29220 -5.5479e-02 +0.0000e+00 +0.0000e+00 
 29221 -5.6473e-02 +0.0000e+00 +0.0000e+00 
 29222 -7.9799e-02 +0.0000e+00 +0.0000e+00 
 29223 +1.5606e-02 +0.0000e+00 +0.0000e+00 
 29224 -8.4888e-03 +0.0000e+00 +0.0000e+00 
 29225 +5.5364e-02 +0.0000e+00 +0.0000e+00 
 29226 +2.4664e-02 +0.0000e+00 +0.0000e+00 
 29227 -8.0809e-02 +0.0000e+00 +0.0000e+00 
 29228 +2.0618e-02 +0.0000e+00 +0.0000e+00 
 29229 +3.4202e-02 +0.0000e+00 +0.0000e+00 
 29230 -6.8368e-02 +0.0000e+00 +0.0000e+00 
 29231 -2.9126e-02 +0.0000e+00 +0.0000e+00 
 29232 -9.6384e-02 +0.0000e+00 +0.0000e+00 
 29233 -2.8638e-01 +0.0000e+00 +0.0000e+00 
 29234 +6.0506e-02 +0.0000e+00 +0.0000e+00 
 29235 +1.4468e+00 +0.0000e+00 +0.0000e+00 
 29236 -8.0888e+00 +0.0000e+00 +0.0000e+00 
 29237 -2.0271e-02 +0.0000e+00 +0.0000e+00 
 29238 -1.5319e-02 +0.0000e+00 +0.0000e+00 
 29239 +1.2077e-01 +0.0000e+00 +0.0000e+00 
 29240 -9.6762e-01 +0.0000e+00 +0.0000e+00 
 29241 +1.8137e-01 +0.0000e+00 +0.0000e+00 
 29242 -2.2539e-01 +0.0000e+00 +0.0000e+00 
 29243 +1.4967e+00 +0.0000e+00 +0.0000e+00 
 29244 -6.9939e-01 +0.0000e+00 +0.0000e+00 
 29245 -1.4268e-02 +0.0000e+00 +0.0000e+00 
 29246 -4.5763e-01 +0.0000e+00 +0.0000e+00 
 29247 +2.1935e-02 +0.0000e+00 +0.0000e+00 
